date,iyr_close,eem_close,agg_close,emb_close,bsv_close,iau_close,ifeu_close,ijh_close,slv_close,ijr_close,ivv_close,ivv_close_shft
2010-09-24,53.54,44.12,108.14,110.06,81.6,12.67,29.67,79.4,21.01,29.43,115.14,115.12
2010-09-23,52.12,43.32,108.54,110.04,81.67,12.64,28.61,77.83,20.66,28.61,113.53,115.14
2010-09-22,53.78,43.6,108.42,109.95,81.69,12.64,29.18,78.35,20.71,28.94,114.47,113.53
2010-09-21,54.34,43.57,108.39,109.61,81.63,12.62,29.28,79.05,20.59,29.29,114.98,114.47
2010-09-20,55.21,43.7,107.93,109.48,81.49,12.51,29.04,79.41,20.29,29.47,115.26,114.98
2010-09-17,54.0,43.02,107.89,109.5,81.43,12.47,28.48,78.12,20.29,28.73,113.44,115.26
2010-09-16,53.84,43.09,107.75,109.55,81.46,12.48,28.63,77.97,20.35,28.61,113.42,113.44
2010-09-15,54.13,43.31,107.93,109.58,81.39,12.4,28.64,78.21,20.17,28.82,113.49,113.42
2010-09-14,53.71,43.25,108.13,109.16,81.46,12.41,28.54,77.92,20.05,28.64,113.07,113.49
2010-09-13,53.87,43.27,107.74,109.3,81.37,12.18,28.07,77.83,19.54,28.73,113.16,113.07
2010-09-09,52.83,42.11,107.73,109.07,81.3,12.17,27.7,76.24,19.32,28.02,111.3,113.16
2010-09-08,53.23,41.87,108.25,108.8,81.42,12.29,27.38,76.08,19.5,28.02,110.77,111.3
2010-09-07,53.2,41.42,108.33,109.76,81.38,12.29,27.21,75.58,19.36,27.88,110.09,110.77
2010-09-03,53.95,42.03,108.02,110.25,81.41,12.19,27.35,76.64,19.42,28.41,111.29,110.09
2010-09-01,52.59,41.47,108.41,110.21,81.38,12.19,26.95,74.62,18.96,27.63,108.83,111.29
2010-08-31,50.98,40.06,108.94,109.99,81.67,12.22,26.21,72.2,18.93,26.63,105.79,108.83
2010-08-30,50.51,39.82,108.86,109.99,81.63,12.1,26.02,72.16,18.63,26.67,105.71,105.79
2010-08-27,50.98,40.49,108.13,110.14,81.48,12.12,26.45,73.49,18.7,27.28,107.22,105.71
2010-08-26,50.18,39.62,108.73,110.46,81.63,12.1,25.75,71.96,18.59,26.64,105.6,107.22
2010-08-23,50.03,40.65,108.41,111.7,81.61,11.99,25.95,72.92,17.61,26.69,107.5,105.6
2010-08-20,50.27,41.02,108.3,111.57,81.58,12.01,25.9,73.71,17.59,27.04,107.9,107.5
2010-08-19,50.42,41.14,108.45,111.35,81.62,12.04,26.12,73.71,17.92,27.05,108.3,107.9
2010-08-17,51.58,41.49,108.22,110.6,81.57,11.98,26.54,74.78,18.12,27.65,109.97,108.3
2010-08-16,50.48,41.06,108.35,109.93,81.59,11.97,26.11,73.63,18.0,27.19,108.66,109.97
2010-08-12,50.54,40.46,107.74,109.65,81.44,11.89,25.98,73.82,17.69,27.35,109.0,108.66
2010-08-11,51.13,40.39,107.91,109.75,81.5,11.75,26.18,74.27,17.53,27.46,109.7,109.0
2010-08-10,52.39,41.72,107.81,109.88,81.41,11.79,27.27,76.92,17.97,28.52,112.82,109.7
2010-08-09,52.8,42.3,107.63,109.79,81.37,11.75,27.66,77.89,17.96,29.02,113.39,112.82
2010-08-05,52.45,42.14,107.42,108.8,81.36,11.7,27.67,77.35,17.96,28.92,113.26,113.39
2010-08-03,52.94,42.27,107.48,108.38,81.31,11.61,27.89,76.9,18.02,28.97,112.58,113.26
2010-08-02,53.22,42.48,107.41,107.69,81.26,11.57,27.81,77.43,17.96,29.28,113.13,112.58
2010-07-30,51.65,41.4,107.85,107.65,81.43,11.56,26.95,75.91,17.58,28.82,110.69,113.13
2010-07-29,51.47,41.2,107.67,107.7,81.34,11.43,26.85,75.75,17.24,28.8,110.66,110.69
2010-07-28,51.93,41.13,107.57,107.57,81.24,11.39,26.9,76.13,17.16,28.87,111.2,110.66
2010-07-27,52.01,41.36,107.37,107.73,81.05,11.37,27.14,77.05,17.3,29.35,111.93,111.2
2010-07-26,52.02,41.43,107.41,107.15,81.15,11.56,26.52,77.56,17.78,29.46,111.98,111.93
2010-07-23,50.71,41.15,107.43,107.11,81.16,11.61,26.61,76.19,17.72,28.81,110.78,111.98
2010-07-22,50.12,40.87,107.62,106.9,81.21,11.69,26.12,75.16,17.71,28.23,109.84,110.78
2010-07-21,48.38,39.67,107.72,106.35,81.23,11.59,25.25,73.04,17.31,27.31,107.49,109.84
2010-07-16,47.95,38.65,107.43,105.59,81.14,11.68,25.06,72.64,17.49,27.21,107.05,107.49
2010-07-15,49.47,39.84,107.1,105.22,81.05,11.83,25.49,74.99,17.95,28.2,110.1,107.05
2010-07-14,49.58,40.03,106.95,105.36,80.97,11.84,25.27,75.16,17.96,28.44,110.04,110.1
2010-07-13,49.87,40.11,106.59,105.21,80.86,11.84,25.39,75.23,17.82,28.53,110.08,110.04
2010-07-12,48.8,39.65,106.86,104.34,80.91,11.75,24.9,73.53,17.62,27.68,108.42,110.08
2010-07-09,48.62,39.98,106.74,104.65,80.88,11.84,24.63,73.84,17.73,27.93,108.31,108.42
2010-07-06,45.32,38.45,107.06,103.52,80.87,11.66,23.73,69.91,17.4,26.28,103.25,108.31
2010-07-02,46.22,37.75,106.73,103.36,80.83,11.85,23.41,70.09,17.46,26.61,102.6,103.25
2010-07-01,47.12,37.59,106.88,103.25,80.78,11.71,23.55,70.56,17.44,26.87,103.21,102.6
2010-06-30,47.21,37.32,107.25,103.92,81.02,12.17,23.41,71.12,18.21,27.07,103.46,103.21
2010-06-29,47.68,37.57,107.24,103.75,80.96,12.14,23.77,71.7,18.13,27.35,104.58,103.46
2010-06-23,50.04,39.67,106.66,103.85,80.78,12.11,24.31,74.87,18.18,28.37,109.58,104.58
2010-06-22,50.01,39.83,106.39,103.75,80.67,12.15,24.16,75.28,18.42,28.53,110.46,109.58
2010-06-21,51.46,40.61,106.28,104.0,80.57,12.05,24.1,76.86,18.33,29.09,112.27,110.46
2010-06-18,51.83,39.92,106.05,103.72,80.54,12.29,24.99,77.5,18.75,29.36,112.61,112.27
2010-06-17,51.98,39.74,106.22,103.24,80.6,12.2,24.75,77.55,18.33,29.35,112.51,112.61
2010-06-16,51.9,39.94,105.97,103.03,80.46,12.04,24.74,77.67,18.08,29.32,112.31,112.51
2010-06-15,52.28,39.94,105.81,102.81,80.41,12.11,24.89,77.93,18.19,29.48,112.32,112.31
2010-06-14,51.17,38.77,105.81,102.5,80.46,11.97,24.16,76.22,17.86,28.84,109.88,112.32
2010-06-10,50.05,38.56,105.6,101.84,80.35,11.9,23.95,75.15,17.86,28.28,109.55,109.88
2010-06-09,48.04,37.26,105.92,101.36,80.49,12.06,22.79,72.78,17.76,27.4,106.32,109.55
2010-06-08,47.8,37.46,105.86,101.02,80.5,12.11,22.86,72.54,17.89,27.36,106.86,106.32
2010-06-07,46.98,36.62,105.98,101.27,80.54,12.15,22.91,72.19,17.81,27.42,105.85,106.86
2010-06-04,47.22,37.2,105.67,101.6,80.49,11.93,23.2,73.72,17.05,28.11,107.15,105.85
2010-06-03,49.93,38.57,105.4,102.08,80.19,11.8,24.48,76.79,17.64,29.54,111.04,107.15
2010-06-02,50.06,38.71,105.45,101.23,80.32,11.99,24.43,76.3,17.98,29.15,110.66,111.04
2010-06-01,48.98,37.41,105.56,101.71,80.37,11.99,23.77,74.24,18.02,28.36,107.84,110.66
2010-05-28,49.95,38.1,105.71,101.94,80.37,11.89,23.7,76.33,18.03,29.21,109.7,107.84
2010-05-27,50.71,38.74,105.6,101.7,80.3,11.88,23.84,77.14,18.12,29.55,111.12,109.7
2010-05-26,48.1,36.53,105.85,101.06,80.44,11.86,22.46,74.31,17.74,28.42,107.46,111.12
2010-05-25,48.29,36.55,105.97,100.56,80.53,11.74,22.43,74.11,17.54,28.44,108.16,107.46
2010-05-24,47.79,36.95,105.84,101.39,80.58,11.69,23.27,74.23,17.56,28.5,108.07,108.16
2010-05-21,48.77,37.34,105.9,101.08,80.59,11.53,23.69,74.99,17.29,28.93,109.4,108.07
2010-05-20,47.24,36.17,105.45,100.31,80.48,11.59,23.3,73.87,17.35,28.53,107.93,109.4
2010-05-19,49.64,38.06,105.54,102.34,80.57,11.68,24.35,77.15,17.87,30.04,112.14,107.93
2010-05-18,50.06,38.43,105.49,102.91,80.55,11.95,23.86,77.86,18.57,30.34,112.8,112.14
2010-05-17,51.37,39.25,105.13,103.06,80.39,11.94,24.05,78.96,18.53,30.95,114.29,112.8
2010-05-14,51.45,39.49,105.21,103.08,80.4,12.05,24.31,78.9,18.93,30.76,114.28,114.29
2010-05-13,53.09,40.32,104.83,103.59,80.3,12.07,25.13,80.81,18.99,31.35,116.37,114.28
2010-05-12,53.8,40.7,104.68,103.26,80.24,12.15,25.62,81.58,19.12,31.62,117.77,116.37
2010-05-11,52.94,40.2,104.79,102.86,80.26,12.07,25.32,79.7,18.95,30.68,116.16,117.77
2010-05-10,52.88,40.94,104.4,102.81,80.19,11.76,25.02,79.52,18.11,30.54,116.51,116.16
2010-05-07,49.61,38.19,104.41,99.46,80.34,11.84,24.48,75.51,18.0,28.99,111.46,116.51
2010-05-06,50.46,37.99,104.87,98.11,80.42,11.85,24.02,77.5,17.32,29.76,113.2,111.46
2010-05-05,52.57,39.61,104.72,102.67,80.14,11.52,25.52,80.26,17.11,30.83,117.23,113.2
2010-05-04,53.32,40.34,104.8,103.45,80.1,11.5,26.31,81.1,17.59,31.25,117.96,117.23
2010-05-03,54.6,42.28,104.38,103.98,80.02,11.58,27.35,83.4,18.42,32.16,120.76,117.96
2010-04-30,52.96,42.05,104.89,104.3,80.2,11.54,27.38,82.15,18.26,31.46,119.24,120.76
2010-04-29,54.66,42.56,104.44,103.95,80.14,11.44,27.46,83.9,18.14,32.57,121.23,119.24
2010-04-28,52.49,41.87,104.4,103.76,80.07,11.44,26.78,82.62,17.75,31.81,119.76,121.23
2010-04-27,52.31,41.52,104.56,104.02,80.15,11.47,27.23,82.42,17.88,31.71,118.87,119.76
2010-04-23,53.68,43.06,104.24,104.7,79.94,11.32,28.33,84.69,17.91,32.57,122.14,118.87
2010-04-22,52.99,42.83,104.37,104.94,80.0,11.19,27.89,83.95,17.64,32.26,121.37,122.14
2010-04-21,52.23,42.65,104.58,105.23,80.07,11.24,28.68,83.01,17.77,31.88,121.06,121.37
2010-04-20,51.27,42.79,104.4,105.35,80.03,11.15,28.46,82.69,17.48,31.64,121.28,121.06
2010-04-19,50.48,42.29,104.23,105.05,80.04,11.12,28.28,81.64,17.38,31.25,120.19,121.28
2010-04-16,50.29,42.46,104.42,105.32,80.11,11.13,28.8,81.89,17.41,31.31,119.79,120.19
2010-04-15,51.36,43.74,104.26,105.28,79.87,11.37,29.06,82.92,18.07,31.63,121.68,119.79
2010-04-14,52.67,43.98,104.07,104.71,79.84,11.31,29.25,82.96,18.07,31.59,121.55,121.68
2010-04-13,52.62,43.34,104.19,104.45,79.85,11.27,29.07,81.76,17.84,30.97,120.24,121.55
2010-04-12,51.45,43.43,104.02,104.4,79.8,11.31,29.37,81.45,17.8,30.89,120.13,120.24
2010-04-09,51.79,43.78,103.78,104.15,79.76,11.37,29.23,81.27,18.01,30.76,119.9,120.13
2010-04-08,50.98,43.51,103.67,104.04,79.71,11.27,28.68,80.58,17.72,30.6,119.12,119.9
2010-04-06,52.08,43.74,103.33,103.85,79.5,11.11,28.95,81.27,17.61,30.73,119.39,119.12
2010-04-05,51.05,43.61,103.2,103.96,79.47,11.09,29.13,80.83,17.75,30.6,119.16,119.39
2010-04-01,50.01,43.22,103.84,103.82,79.79,11.03,29.28,79.57,17.54,30.05,118.21,119.16
2010-03-31,49.78,42.12,104.2,104.25,80.0,10.9,28.96,78.7,17.14,29.73,117.34,118.21
2010-03-29,50.33,41.84,104.1,104.18,79.92,10.88,28.45,79.16,17.04,29.91,117.71,117.34
2010-03-26,50.11,41.1,104.22,104.1,79.97,10.87,28.06,78.47,16.61,29.8,117.06,117.71
2010-03-24,50.7,41.01,104.32,104.36,79.93,10.64,27.51,79.34,16.29,30.08,117.72,117.06
2010-03-23,50.54,41.63,104.85,104.44,80.17,10.84,27.95,80.04,16.72,30.47,118.3,117.72
2010-03-19,50.16,41.19,104.75,104.67,80.08,10.84,28.22,78.39,16.65,29.68,116.82,118.3
2010-03-18,50.59,41.73,104.83,104.34,80.18,11.04,28.77,79.26,17.08,30.03,117.43,116.82
2010-03-17,50.79,42.05,104.92,104.59,80.24,10.96,28.8,79.65,17.08,30.1,117.48,117.43
2010-03-16,50.18,41.6,104.84,104.17,80.21,11.04,28.59,79.07,17.05,29.87,116.82,117.48
2010-03-15,48.91,41.07,104.65,104.06,80.11,10.85,28.2,78.18,16.74,29.61,115.88,116.82
2010-03-12,49.05,41.37,104.52,103.88,80.11,10.81,28.48,78.34,16.76,29.69,115.81,115.88
2010-03-10,48.45,41.5,104.51,102.97,80.17,10.85,28.33,77.79,16.66,29.59,115.3,115.81
2010-03-09,48.19,41.21,104.58,103.09,80.2,10.98,28.21,77.13,16.92,29.38,114.79,115.3
2010-03-08,48.03,40.98,104.46,103.02,80.22,11.0,28.68,77.16,16.89,29.26,114.66,114.79
2010-03-05,47.44,40.95,104.39,102.61,80.19,11.09,27.84,76.98,17.01,29.16,114.62,114.66
2010-03-04,46.38,39.91,104.59,102.5,80.27,11.09,28.3,75.92,16.79,28.62,112.99,114.62
2010-03-03,46.19,40.12,104.4,102.4,80.27,11.17,28.26,75.89,16.82,28.57,112.68,112.99
2010-03-02,46.29,40.07,104.4,102.51,80.35,11.11,27.72,75.55,16.56,28.43,112.51,112.68
2010-03-01,46.27,39.62,104.36,101.68,80.29,10.95,27.45,75.02,16.11,28.2,112.22,112.51
2010-02-26,45.8,38.96,104.53,102.09,80.4,10.95,27.26,73.72,16.07,27.59,111.05,112.22
2010-02-25,45.91,38.57,104.51,101.32,80.36,10.83,27.43,73.79,15.77,27.7,111.05,111.05
2010-02-24,45.68,38.89,104.3,100.96,80.28,10.74,27.6,73.61,15.62,27.75,111.14,111.05
2010-02-23,45.24,38.52,104.19,100.81,80.24,10.8,27.78,72.86,15.57,27.48,110.13,111.14
2010-02-22,45.6,39.43,103.82,100.97,80.11,10.92,27.75,73.93,15.9,27.79,111.53,110.13
2010-02-19,45.41,39.38,104.0,100.92,80.06,10.96,27.22,73.86,15.97,27.7,111.52,111.53
2010-02-17,44.82,39.57,103.96,100.81,80.16,10.93,27.64,73.15,15.74,27.34,110.59,111.52
2010-02-16,44.4,39.43,104.28,100.38,80.25,10.97,27.71,72.66,15.82,27.19,110.1,110.59
2010-02-12,43.24,38.44,104.02,100.21,80.23,10.71,26.99,71.34,15.24,26.76,108.39,110.1
2010-02-11,42.85,38.93,104.0,100.36,80.12,10.72,27.07,70.89,15.37,26.56,108.43,108.39
2010-02-10,42.48,37.93,104.17,99.66,80.12,10.52,27.3,69.95,14.95,26.2,107.33,108.43
2010-02-09,42.45,38.03,104.41,99.35,80.21,10.55,27.49,69.93,15.12,26.1,107.58,107.33
2010-02-08,42.58,36.83,104.6,99.47,80.27,10.41,27.02,69.11,14.75,25.74,106.2,107.58
2010-02-05,43.57,37.2,104.4,99.03,80.35,10.46,27.6,69.67,14.9,26.03,107.03,106.2
2010-02-04,42.77,37.62,104.36,99.38,80.22,10.45,27.84,69.5,15.04,25.98,106.8,107.03
2010-02-03,44.43,39.4,104.11,100.4,80.05,10.87,28.6,71.84,16.07,26.79,110.17,106.8
2010-02-02,44.95,39.63,104.3,100.54,80.16,10.92,29.0,72.15,16.35,27.0,110.73,110.17
2010-02-01,44.22,39.31,104.18,100.78,80.13,10.84,28.31,71.11,16.36,26.76,109.36,110.73
2010-01-29,43.43,38.28,104.65,101.23,80.34,10.6,28.0,70.07,15.9,26.5,107.66,109.36
2010-01-28,43.72,38.7,104.41,101.5,80.25,10.65,28.62,71.05,15.92,26.76,108.88,107.66
2010-01-27,44.14,38.98,104.5,101.84,80.19,10.66,28.3,71.97,16.26,27.25,110.2,108.88
2010-01-26,43.74,39.07,104.58,102.07,80.26,10.76,28.57,71.87,16.43,26.97,109.64,110.2
2010-01-25,44.12,39.9,104.45,102.1,80.26,10.76,28.78,72.11,16.83,27.18,110.16,109.64
2010-01-22,43.8,39.61,104.46,102.06,80.27,10.72,28.26,71.99,16.78,27.15,109.61,110.16
2010-01-21,44.83,40.51,104.4,102.35,80.26,10.75,28.91,73.56,17.07,27.69,112.03,109.61
2010-01-20,46.14,41.77,104.37,102.53,80.15,10.9,29.22,74.5,17.57,28.02,114.27,112.03
2010-01-19,46.62,42.8,104.1,102.41,80.12,11.17,30.07,75.04,18.45,28.42,115.41,114.27
2010-01-15,45.71,41.95,104.27,102.25,80.19,11.1,30.01,74.15,18.05,27.93,114.0,115.41
2010-01-14,46.13,42.44,104.07,102.31,80.07,11.21,29.92,75.15,18.31,28.3,115.3,114.0
2010-01-13,46.29,42.55,103.8,102.85,79.94,11.16,30.28,74.93,18.27,28.19,114.96,115.3
2010-01-12,45.44,42.42,104.24,103.08,80.05,11.06,29.91,74.0,17.91,27.86,114.06,114.96
2010-01-11,46.22,43.11,103.58,103.06,79.96,11.3,30.09,74.94,18.21,28.13,115.12,114.06
2010-01-08,46.0,43.2,103.66,102.28,79.75,11.15,29.58,75.08,18.15,28.23,114.96,115.12
2010-01-07,46.31,42.86,103.6,102.16,79.77,11.09,29.62,74.61,17.89,28.12,114.57,114.96
2010-01-06,45.9,43.11,103.72,102.69,79.75,11.16,29.82,74.24,17.86,27.92,114.07,114.57
2010-01-05,45.92,43.02,103.78,102.55,79.81,10.98,29.85,73.85,17.51,27.95,113.98,114.07
2010-01-04,45.81,42.71,103.31,101.93,79.61,10.99,29.83,73.63,17.23,28.04,113.65,113.98
2009-12-31,45.92,41.5,103.19,101.78,79.54,10.74,29.3,72.41,16.54,27.36,111.81,113.65
2009-12-30,46.83,41.36,103.32,101.4,79.67,10.7,29.03,73.32,16.53,27.82,112.89,111.81
2009-12-29,46.75,41.18,103.06,101.36,79.67,10.75,28.92,73.61,16.81,27.79,112.98,112.89
2009-12-28,47.43,41.34,103.24,101.75,79.6,10.87,28.0,73.76,17.22,27.84,113.13,112.98
2009-12-24,47.17,41.18,103.87,101.97,79.68,10.83,28.6,73.77,17.13,27.86,112.93,113.13
2009-12-23,46.67,40.79,104.05,102.04,80.0,10.67,28.55,73.81,16.81,27.85,112.93,112.93
2009-12-22,46.65,40.39,104.01,102.06,79.99,10.62,28.3,73.22,16.64,27.48,112.65,112.93
2009-12-21,46.16,40.31,104.31,101.94,80.11,10.7,28.44,72.51,16.69,27.2,112.21,112.65
2009-12-18,45.61,40.36,104.75,102.02,80.29,10.91,28.71,71.66,16.95,26.86,111.18,112.21
2009-12-17,45.26,40.25,104.75,101.86,80.39,10.75,28.46,71.35,16.79,26.61,110.48,111.18
2009-12-16,45.55,41.44,104.58,101.92,80.17,11.17,29.25,72.03,17.36,26.84,111.9,110.48
2009-12-15,45.28,41.2,104.39,101.85,80.14,11.03,28.68,71.61,17.09,26.68,111.69,111.9
2009-12-14,45.7,41.63,104.68,101.92,80.19,11.03,28.9,71.71,17.08,26.7,112.23,111.69
2009-12-11,44.83,41.35,104.62,101.88,80.25,10.94,29.24,70.75,16.87,26.26,111.47,112.23
2009-12-10,44.19,41.2,104.87,101.75,80.3,11.09,29.16,70.1,17.09,25.95,111.0,111.47
2009-12-09,44.32,40.96,104.95,101.6,80.34,11.09,29.46,69.61,17.15,26.11,110.35,111.0
2009-12-08,44.38,40.71,105.06,101.79,80.38,11.1,29.16,69.56,17.3,26.2,110.02,110.35
2009-12-07,44.65,41.48,104.92,102.0,80.29,11.32,30.22,70.14,17.82,26.31,111.19,110.02
2009-12-04,45.44,41.84,104.82,101.95,80.13,11.39,30.38,70.22,18.15,26.28,111.36,111.19
2009-12-03,44.25,41.46,105.03,102.02,80.31,11.88,30.64,69.23,18.62,25.64,110.76,111.36
2009-12-02,44.63,41.85,105.02,102.09,80.33,11.93,30.94,70.03,18.89,26.02,111.7,110.76
2009-12-01,43.98,41.68,105.22,102.24,80.44,11.75,30.89,69.5,18.78,25.74,111.58,111.7
2009-11-30,43.42,40.52,105.83,102.38,80.56,11.57,30.01,68.57,18.15,25.36,110.3,111.58
2009-11-27,41.88,40.17,105.62,102.23,80.61,11.52,30.06,68.45,17.94,25.24,109.84,110.3
2009-11-25,43.07,41.75,105.56,103.18,80.51,11.68,31.33,69.76,18.52,25.9,111.71,109.84
2009-11-24,42.9,41.27,105.46,103.03,80.46,11.48,31.48,69.32,18.25,25.91,111.29,111.71
2009-11-23,43.54,41.5,105.15,102.79,80.32,11.44,31.24,69.51,18.27,26.07,111.24,111.29
2009-11-20,43.05,40.65,105.17,102.66,80.33,11.3,30.51,68.83,18.22,25.56,109.89,111.24
2009-11-19,43.38,40.82,105.13,102.75,80.38,11.24,31.53,69.2,18.26,25.59,110.13,109.89
2009-11-18,44.26,41.59,105.02,102.8,80.3,11.24,32.32,70.65,18.23,26.27,111.62,110.13
2009-11-17,43.54,41.92,105.24,102.74,80.21,11.21,31.76,70.94,18.13,26.32,111.65,111.62
2009-11-16,44.17,42.07,105.15,102.95,80.25,11.17,32.35,70.95,18.01,26.34,111.55,111.65
2009-11-13,43.19,41.04,104.9,102.53,80.06,10.99,31.84,69.82,17.15,25.66,110.02,111.55
2009-11-11,43.13,41.27,104.58,102.44,80.2,10.97,31.51,70.2,17.29,25.98,110.48,110.02
2009-11-10,42.35,40.92,104.54,102.39,79.95,10.84,31.2,69.61,17.03,25.79,109.89,110.48
2009-11-09,42.56,41.11,104.51,101.84,79.99,10.82,31.3,69.77,17.29,25.91,109.92,109.89
2009-11-06,40.65,39.65,104.37,101.42,79.98,10.75,30.62,68.03,17.09,25.41,107.51,109.92
2009-11-05,41.29,39.7,104.28,101.24,79.87,10.7,30.36,68.27,17.12,25.4,107.16,107.51
2009-11-04,40.45,38.9,104.01,100.98,79.85,10.72,30.26,66.61,17.14,24.69,105.1,107.16
2009-11-03,41.19,38.19,104.18,100.69,79.89,10.65,29.3,66.9,17.0,24.98,104.97,105.1
2009-11-02,40.61,38.13,104.32,101.06,79.89,10.4,29.75,66.15,16.16,24.68,104.63,104.97
2009-10-30,40.55,37.57,104.81,102.02,80.06,10.27,29.88,65.82,16.07,24.71,103.97,104.63
2009-10-29,41.34,39.41,104.41,101.48,79.93,10.28,30.5,67.69,16.41,25.42,106.96,103.97
2009-10-28,39.63,37.74,104.62,101.43,79.95,10.08,28.87,66.36,15.86,24.97,104.76,106.96
2009-10-27,41.36,39.55,104.47,102.41,79.91,10.19,30.47,68.59,16.34,25.73,106.77,104.76
2009-10-26,42.0,40.25,104.06,102.75,79.69,10.2,30.93,69.4,16.79,26.04,107.19,106.77
2009-10-23,42.26,40.76,104.34,103.24,79.81,10.36,31.29,70.06,17.4,26.26,108.46,107.19
2009-10-22,42.73,41.1,104.47,103.35,79.95,10.4,31.71,70.92,17.32,26.75,109.64,108.46
2009-10-21,41.79,40.76,104.63,103.77,79.87,10.38,31.82,70.14,17.36,26.41,108.56,109.64
2009-10-20,42.12,40.98,104.7,104.04,80.0,10.35,31.59,70.83,17.2,26.79,109.63,108.56
2009-10-19,42.92,41.53,104.45,103.9,79.87,10.43,31.72,71.48,17.44,27.16,110.17,109.63
2009-10-16,41.95,40.75,104.24,103.69,79.87,10.33,31.09,70.69,17.18,26.88,109.25,110.17
2009-10-15,43.12,41.32,104.25,104.07,79.87,10.3,31.35,71.35,17.06,27.14,110.07,109.25
2009-10-14,43.45,41.55,104.41,104.13,79.89,10.42,31.09,71.17,17.56,27.15,109.7,110.07
2009-10-13,41.91,40.25,104.66,104.06,79.92,10.43,30.48,69.89,17.48,26.65,107.83,109.7
2009-10-12,42.55,40.18,104.4,104.19,79.95,10.36,30.49,70.22,17.48,26.73,108.03,107.83
2009-10-09,42.62,39.85,104.16,104.0,79.9,10.29,30.17,70.1,17.44,26.67,107.55,108.03
2009-10-08,42.21,39.82,104.89,103.95,79.95,10.37,30.29,69.53,17.52,26.39,106.92,107.55
2009-10-06,41.56,39.38,104.54,103.76,79.9,10.23,29.65,68.61,17.08,26.06,105.8,106.92
2009-10-05,41.55,38.74,104.69,102.79,80.18,9.98,29.2,67.64,16.38,25.62,104.35,105.8
2009-10-02,40.46,37.86,104.62,102.23,80.15,9.84,28.46,66.18,15.82,25.17,102.85,104.35
2009-10-01,40.86,37.85,104.82,102.51,79.98,9.8,28.84,66.82,16.04,25.41,103.32,102.85
2009-09-30,42.67,38.91,104.92,103.02,80.05,9.89,29.42,68.95,16.38,26.17,106.01,103.32
2009-09-29,42.97,38.67,104.73,102.0,80.0,9.75,29.25,69.31,15.89,26.51,106.32,106.01
2009-09-28,43.7,38.58,104.78,102.12,79.96,9.71,29.6,69.12,15.91,26.55,106.62,106.32
2009-09-25,42.06,38.09,104.79,102.02,79.97,9.71,29.52,67.78,15.74,25.95,104.86,106.62
2009-09-24,42.09,37.93,104.48,101.86,80.02,9.76,30.12,68.12,15.99,26.06,105.32,104.86
2009-09-23,43.53,38.69,104.35,101.97,79.92,9.89,30.7,69.34,16.54,26.59,106.56,105.32
2009-09-22,45.04,39.28,104.09,102.18,79.74,9.97,31.11,70.45,16.88,26.86,107.94,106.56
2009-09-21,44.08,38.69,104.16,102.41,79.84,9.85,30.95,70.09,16.54,26.68,107.29,107.94
2009-09-18,44.79,39.03,104.24,102.41,79.86,9.88,31.68,70.22,16.7,26.8,107.6,107.29
2009-09-17,44.8,38.92,104.5,102.68,79.84,9.95,31.16,70.32,16.95,26.7,107.53,107.6
2009-09-16,45.02,39.13,104.01,101.73,79.68,10.0,31.49,70.66,17.14,26.74,107.66,107.53
2009-09-15,43.33,38.17,103.93,101.24,79.67,9.9,30.79,69.38,16.78,26.25,106.04,107.66
2009-09-14,42.58,37.72,104.09,100.33,79.86,9.81,30.38,68.79,16.31,26.01,105.71,106.04
2009-09-11,41.39,37.86,104.24,99.75,79.85,9.88,30.35,67.94,16.5,25.78,105.14,105.71
2009-09-10,41.52,37.84,104.25,99.76,79.95,9.78,30.53,67.76,16.41,25.76,105.09,105.14
2009-09-09,40.94,37.35,103.72,99.76,79.75,9.72,30.34,67.1,16.06,25.46,104.06,105.09
2009-09-08,40.13,37.15,103.52,98.51,79.55,9.76,29.5,66.27,16.15,25.17,103.27,104.06
2009-09-04,38.88,36.4,103.67,98.09,79.87,9.76,29.04,65.4,15.97,24.87,102.36,103.27
2009-09-03,38.42,35.71,103.87,98.12,79.9,9.75,27.88,64.56,15.87,24.6,100.92,102.36
2009-09-02,37.75,35.01,104.06,97.48,79.93,9.62,27.26,63.68,15.22,24.31,100.11,100.92
2009-09-01,38.51,34.64,103.51,97.88,79.73,9.39,27.93,64.07,14.76,24.42,100.5,100.11
2009-08-31,40.58,35.31,104.02,98.41,79.85,9.34,28.99,65.37,14.62,24.96,102.8,100.5
2009-08-28,41.09,36.02,103.59,98.2,79.76,9.39,29.07,66.29,14.5,25.39,103.73,102.8
2009-08-27,40.82,36.21,103.66,98.13,79.65,9.32,28.64,66.18,14.08,25.48,103.78,103.73
2009-08-26,40.5,36.28,103.74,98.1,79.65,9.29,28.83,65.96,14.09,25.5,103.46,103.78
2009-08-25,40.32,36.39,103.59,98.23,79.69,9.28,28.79,66.08,14.04,25.46,103.5,103.46
2009-08-24,39.88,36.47,103.42,97.65,79.65,9.24,28.47,65.74,13.9,25.37,103.27,103.5
2009-08-20,39.24,35.77,103.6,97.35,79.68,9.24,27.65,64.64,13.7,24.85,101.31,103.27
2009-08-19,37.71,35.16,103.43,97.47,79.46,9.26,27.53,63.97,13.57,24.54,100.3,101.31
2009-08-18,37.99,35.07,103.22,96.87,79.62,9.21,27.26,63.58,13.72,24.39,99.52,100.3
